ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains,id,bayesaverage,yearpublished
129459,Duel of Ages II,2013.0,2,8,150,12,1173,7.45,1451,3.4,2140.0,"Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Stat Check Resolution, Team-Based Game, Variable Player Powers",Thematic Games,129459,6.10526,2013
46396,Ubongo 3D,2009.0,2,4,30,10,1506,7.13,1452,2.0,1791.0,Grid Coverage,"Abstract Games, Family Games",46396,6.24659,2009
4396,Odin's Ravens,2002.0,2,2,30,10,3665,6.65,1453,1.68,4801.0,Hand Management,"Family Games, Strategy Games",4396,6.20357,2002
258444,Gingerbread House,2018.0,2,4,30,8,1623,7.07,1454,1.87,2924.0,"Contracts, Pattern Building, Set Collection, Tile Placement",Family Games,258444,6.33006,2018
198487,Smash Up: Cease and Desist,2016.0,2,2,45,12,1122,7.48,1455,2.5,4798.0,"Area Majority / Influence, Hand Management, Variable Player Powers",,198487,6.20977,2016
157,Eurorails,1990.0,2,6,240,10,1748,7.09,1456,2.74,2613.0,"Connections, Crayon Rail System, Network and Route Building, Pick-up and Deliver",Strategy Games,157,6.16931,1990
4636,Clans,2002.0,2,4,30,10,4863,6.55,1457,2.03,4840.0,"Area Majority / Influence, Enclosure",Abstract Games,4636,6.24853,2002
180852,Tiny Epic Western,2016.0,1,4,45,14,3637,6.68,1458,2.87,10706.0,"Area Majority / Influence, Commodity Speculation, Dice Rolling, Set Collection, Variable Player Powers, Worker Placement",Strategy Games,180852,6.19915,2016
24742,Cold War: CIA vs KGB,2007.0,2,2,60,12,3948,6.64,1459,1.85,6094.0,"Area Majority / Influence, Push Your Luck, Secret Unit Deployment, Simultaneous Action Selection",Strategy Games,24742,6.20535,2007
125752,Race! Formula 90,2013.0,2,6,270,14,796,7.99,1460,3.52,1032.0,"Card Drafting, Hand Management, Race, Simulation","Strategy Games, Thematic Games",125752,6.13464,2013
28089,Château Roquefort,2007.0,2,4,30,6,2255,6.85,1461,1.58,2948.0,"Action Points, Grid Movement, Map Deformation, Memory, Set Collection","Children's Games, Family Games",28089,6.20409,2007
205610,A Game of Thrones: Hand of the King,2016.0,2,4,30,14,3384,6.68,1462,1.17,6457.0,"Card Drafting, Grid Movement, Set Collection",Family Games,205610,6.19731,2016
56931,Arena: Roma II,2009.0,2,2,45,8,2021,6.9,1463,1.93,2791.0,"Action Points, Dice Rolling, Hand Management, Take That",Strategy Games,56931,6.15467,2009
230305,Unlock!: Mystery Adventures - The Tonipal's Treasure,2017.0,1,6,60,10,1596,7.05,1464,2.56,3407.0,"Cooperative Game, Storytelling","Family Games, Thematic Games",230305,6.18971,2017
24310,The Red Dragon Inn,2007.0,2,4,45,13,7104,6.56,1465,1.66,11233.0,"Betting and Bluffing, Hand Management, Player Elimination, Take That, Variable Player Powers","Party Games, Thematic Games",24310,6.23191,2007
54137,Battle Sheep,2010.0,2,4,15,7,3850,6.64,1466,1.47,4919.0,"Enclosure, Grid Movement, Hexagon Grid, Modular Board",Abstract Games,54137,6.25325,2010
168998,Marvel Dice Masters: Age of Ultron,2015.0,2,2,60,14,1302,7.27,1467,2.33,3359.0,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers",Customizable Games,168998,6.12922,2015
206940,Carcassonne: Amazonas,2016.0,2,5,35,8,1550,7.1,1468,1.89,3432.0,"Point to Point Movement, Tile Placement",Family Games,206940,6.24878,2016
266164,Babylonia,2019.0,2,4,60,14,848,7.71,1469,2.53,1284.0,"Area Majority / Influence, Hand Management, Network and Route Building, Tile Placement",Strategy Games,266164,6.76682,2019
124172,Tsuro of the Seas,2012.0,2,8,40,8,5730,6.55,1470,1.42,10480.0,"Dice Rolling, Hand Management, Network and Route Building, Player Elimination, Tile Placement","Abstract Games, Family Games",124172,6.21271,2012
182189,Treasure Hunter,2015.0,2,6,40,8,2671,6.77,1471,1.86,4501.0,"Card Drafting, Hand Management, Simultaneous Action Selection",Family Games,182189,6.22372,2015
257614,Tussie Mussie,2019.0,2,4,30,8,1666,7.07,1472,1.11,4045.0,"Betting and Bluffing, Card Drafting, I Cut You Choose",Family Games,257614,6.45084,2019
284777,Unmatched: Jurassic Park - InGen vs Raptors,2020.0,2,2,40,9,648,8.31,1473,1.83,2139.0,"Area Movement, Hand Management, Variable Player Powers",,284777,6.85492,2020
3931,Mare Nostrum,2003.0,3,5,120,10,3127,6.72,1474,2.99,3470.0,"Area Majority / Influence, Dice Rolling, Set Collection, Trading, Variable Player Powers",Strategy Games,3931,6.18356,2003
221769,Bios:Megafauna (Second Edition),2017.0,1,4,180,12,883,7.75,1475,4.48,3333.0,"Area Majority / Influence, Card Drafting, Modular Board, Simultaneous Action Selection","Strategy Games, Thematic Games",221769,6.24572,2017
255984,Sleeping Gods,2021.0,1,4,1200,13,562,8.79,1476,3.02,2477.0,"Cooperative Game, Hand Management, Push Your Luck, Storytelling",Thematic Games,255984,7.701,2021
36522,2 de Mayo,2008.0,2,2,20,12,1902,6.93,1477,2.16,2469.0,"Area Movement, Hand Management, Paper-and-Pencil, Simulation, Simultaneous Action Selection","Strategy Games, Wargames",36522,6.13528,2008
177478,IKI,2015.0,2,4,90,14,969,7.55,1478,2.94,1332.0,"Card Drafting, Pattern Building, Point to Point Movement, Set Collection",Strategy Games,177478,7.02568,2015
27627,Talisman (Revised 4th Edition),2007.0,2,6,90,13,13248,6.52,1479,2.19,19895.0,"Dice Rolling, Role Playing, Roll / Spin and Move, Variable Player Powers",Thematic Games,27627,6.23028,2007
24703,Heroscape Marvel: The Conflict Begins,2007.0,2,2,60,8,1851,7.01,1480,2.06,4070.0,"Dice Rolling, Grid Movement, Modular Board",Thematic Games,24703,6.1647,2007
300327,The Castles of Tuscany,2020.0,2,4,60,10,1129,7.39,1481,2.18,2058.0,"Grid Coverage, Hexagon Grid, Modular Board, Set Collection, Tile Placement, Variable Set-up",Strategy Games,300327,6.53804,2020
220792,The Expanse Board Game,2017.0,2,4,60,14,1357,7.2,1482,2.74,2645.0,"Action Points, Action/Event, Area Majority / Influence, Campaign / Battle Card Driven, Catch the Leader, Take That, Variable Player Powers, Victory Points as a Resource",Strategy Games,220792,6.22736,2017
238393,Monolith Arena,2018.0,2,4,45,10,889,7.71,1483,2.42,1671.0,"Hand Management, Hexagon Grid, Player Elimination, Team-Based Game, Tile Placement, Variable Player Powers",Strategy Games,238393,6.13228,2018
261594,Warhammer Underworlds: Nightvault,2018.0,2,2,60,12,812,7.94,1484,2.41,2304.0,"Action Points, Area Majority / Influence, Deck Bag and Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Player Powers",,261594,6.14037,2018
63759,Seeland,2010.0,2,4,60,9,1895,6.92,1485,2.31,2859.0,"Rondel, Tile Placement","Family Games, Strategy Games",63759,6.18212,2010
41010,Carcassonne Junior,2009.0,2,4,20,4,3318,6.69,1486,1.14,6444.0,"Enclosure, Modular Board, Tile Placement",Children's Games,41010,6.22749,2009
73,Show Manager,1996.0,2,6,60,10,1695,7.01,1487,2.09,1897.0,"Card Drafting, Set Collection","Family Games, Strategy Games",73,6.14999,1996
235375,Spirits of the Forest,2018.0,1,4,20,14,2043,6.94,1488,1.36,4664.0,"Card Drafting, Set Collection","Abstract Games, Family Games",235375,6.19179,2018
195528,La Granja: No Siesta,2016.0,1,4,45,10,2056,6.85,1490,2.19,3411.0,"Card Drafting, Dice Rolling, Paper-and-Pencil","Family Games, Strategy Games",195528,6.1635,2016
288169,The Fox in the Forest Duet,2020.0,2,2,30,10,1241,7.29,1491,1.67,3428.0,"Cooperative Game, Hand Management, Trick-taking",Family Games,288169,6.43661,2020
267813,Adventure Games: The Dungeon,2019.0,1,4,75,12,1499,7.13,1492,1.76,3656.0,"Cooperative Game, Narrative Choice / Paragraph",Thematic Games,267813,6.25814,2019
193728,Pendragon: The Fall of Roman Britain,2017.0,1,4,360,16,770,8.0,1493,4.4,2654.0,"Action/Event, Alliances, Area Majority / Influence, Area Movement, Dice Rolling, Events, Income, Simulation, Solo / Solitaire Game, Variable Player Powers, Variable Set-up",Wargames,193728,6.25507,2017
257527,Trapwords,2018.0,4,8,45,8,1679,7.02,1494,1.44,3343.0,"Modular Board, Storytelling, Team-Based Game, Time Track",Party Games,257527,6.38786,2018
180771,Teenage Mutant Ninja Turtles: Shadows of the Past,2016.0,2,5,90,14,1187,7.49,1495,2.72,3474.0,"Dice Rolling, Grid Movement, Hand Management, Modular Board, Team-Based Game, Variable Player Powers",Thematic Games,180771,6.1243,2016
23679,"Warriors of God: The Wars of England & France, 1135-1453",2008.0,2,2,180,12,1043,7.44,1496,2.61,2061.0,"Area Movement, Dice Rolling, Simulation",Wargames,23679,6.11898,2008
267127,Aerion,2019.0,1,2,30,10,970,7.56,1497,1.93,2637.0,"Card Drafting, Cooperative Game, Dice Rolling, Push Your Luck, Set Collection, Solo / Solitaire Game",Strategy Games,267127,6.31181,2019
192945,Coal Baron: The Great Card Game,2016.0,2,4,80,10,1394,7.15,1498,2.71,3101.0,"Card Drafting, Hand Management, Set Collection, Worker Placement",Strategy Games,192945,6.17175,2016
85005,The Boss,2010.0,2,6,40,10,2304,6.81,1499,1.78,2595.0,"Area Majority / Influence, Auction/Bidding",Family Games,85005,6.18541,2010
84,Rommel in the Desert,1982.0,2,2,150,12,987,7.55,1500,3.43,2090.0,"Dice Rolling, Hexagon Grid, Secret Unit Deployment",Wargames,84,6.1612,1982
225167,Human Punishment: Social Deduction 2.0,2018.0,4,16,90,10,1280,7.92,1501,2.55,2430.0,"Hidden Roles, Take That, Team-Based Game, Traitor Game, Variable Player Powers","Party Games, Thematic Games",225167,6.13523,2018
163370,Carcassonne: Gold Rush,2014.0,2,5,35,8,1389,7.17,1502,1.92,2796.0,"Area Majority / Influence, Tile Placement","Family Games, Strategy Games",163370,6.18167,2014
1107,Nyet!,1997.0,2,5,30,10,2254,6.8,1503,1.92,3937.0,"Hand Management, Trick-taking",Strategy Games,1107,6.22829,1997
57660,Time's Up! Edición Azul,2006.0,4,12,45,12,1152,7.31,1504,1.24,1719.0,"Acting, Communication Limits, Memory, Team-Based Game",Party Games,57660,6.22925,2006
240855,Lockup: A Roll Player Tale,2019.0,1,5,90,10,1095,7.4,1505,2.4,2291.0,"Area Majority / Influence, Multiple-Lot Auction, Secret Unit Deployment, Set Collection, Worker Placement",Strategy Games,240855,6.47121,2019
174078,Holmes: Sherlock & Mycroft,2015.0,2,2,30,10,2160,6.85,1506,1.83,3898.0,"Card Drafting, Hand Management, Set Collection, Worker Placement",Family Games,174078,6.19997,2015
168681,Beyond Baker Street,2016.0,2,4,20,13,1903,6.89,1507,2.21,3446.0,"Communication Limits, Cooperative Game, Hand Management, Memory, Variable Player Powers",Family Games,168681,6.14965,2016
12477,Bootleggers,2004.0,3,6,90,14,3151,6.68,1508,2.62,4260.0,"Area Majority / Influence, Card Drafting, Simultaneous Action Selection, Trading",Thematic Games,12477,6.16804,2004
66588,Wits & Wagers Family,2010.0,3,10,20,8,1813,6.93,1509,1.11,3825.0,"Betting and Bluffing, Paper-and-Pencil","Family Games, Party Games",66588,6.18528,2010
37141,Time's Up! Deluxe,2008.0,4,18,60,13,962,7.49,1510,1.31,1530.0,"Acting, Communication Limits, Memory, Team-Based Game",Party Games,37141,6.11086,2008
187653,Covert,2016.0,2,4,90,10,1400,7.15,1511,3.02,2536.0,"Action Queue, Dice Rolling, Hand Management, Point to Point Movement, Push Your Luck, Set Collection, Variable Player Powers, Worker Placement",Strategy Games,187653,6.12712,2016
223931,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,2017.0,1,8,90,12,739,7.95,1512,2.15,3339.0,"Cooperative Game, Storytelling",,223931,6.38264,2017
174837,Sol: Last Days of a Star,2017.0,1,5,90,10,947,7.61,1513,2.89,1267.0,"Action Points, Area Movement, Network and Route Building, Pattern Building",Strategy Games,174837,6.3581,2017
134157,Guilds of London,2016.0,1,4,90,10,2006,6.88,1514,3.03,4081.0,"Area Majority / Influence, Hand Management, Modular Board",Strategy Games,134157,6.12839,2016
42673,Field Commander: Napoleon,2011.0,1,1,180,12,881,7.71,1515,2.79,2284.0,"Area Movement, Dice Rolling, Simulation, Solo / Solitaire Game",Wargames,42673,6.17072,2011
157026,Ascension: Realms Unraveled,2014.0,1,4,30,13,1011,7.55,1516,2.17,1930.0,"Card Drafting, Deck Bag and Pool Building, Hand Management",Strategy Games,157026,6.15198,2014
21954,Perikles,2006.0,3,5,120,13,1842,6.91,1517,3.27,2658.0,"Area Majority / Influence, Card Drafting, Dice Rolling, Secret Unit Deployment",Strategy Games,21954,6.12097,2006
442,Um Reifenbreite,1979.0,2,4,90,8,2193,6.82,1518,1.96,3631.0,"Hand Management, Roll / Spin and Move","Family Games, Strategy Games",442,6.15344,1979
75358,Paris Connection,2010.0,3,6,30,8,2471,6.73,1519,1.81,3241.0,"Network and Route Building, Stock Holding",Strategy Games,75358,6.17962,2010
120,Hoity Toity,1990.0,2,6,45,12,4945,6.52,1520,1.87,7431.0,"Rock-Paper-Scissors, Set Collection, Simultaneous Action Selection",Family Games,120,6.19956,1990
8190,The Bridges of Shangri-La,2003.0,3,4,60,10,2323,6.79,1521,2.72,3372.0,"Area Majority / Influence, Point to Point Movement, Tile Placement",Strategy Games,8190,6.30249,2003
232,Serenissima,1996.0,2,4,120,12,2232,6.86,1522,3.04,3041.0,"Pick-up and Deliver, Trading",Strategy Games,232,6.15233,1996
63170,1817,2010.0,3,7,540,16,482,8.75,1523,4.68,791.0,"Auction/Bidding, Loans, Market, Network and Route Building, Ownership, Stock Holding, Tile Placement, Victory Points as a Resource",Strategy Games,63170,6.33143,2010
38718,Normandy '44,2010.0,2,3,420,0,796,7.89,1524,3.35,2201.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames,38718,6.27663,2010
241831,Reykholt,2018.0,1,4,60,12,2394,6.78,1525,2.16,4301.0,"Solo / Solitaire Game, Worker Placement","Family Games, Strategy Games",241831,6.22249,2018
172737,High Frontier (Third Edition),2017.0,1,5,240,14,646,8.28,1526,4.7,1482.0,"Auction/Bidding, Simulation, Variable Player Powers","Strategy Games, Thematic Games",172737,6.0931,2017
118174,Compounded,2013.0,2,5,90,13,2559,6.75,1527,2.44,5529.0,"Set Collection, Trading",Strategy Games,118174,6.13911,2013
214396,Campy Creatures,2017.0,2,5,30,10,1530,7.12,1528,1.41,3516.0,"Auction/Bidding, Hand Management, Set Collection, Simultaneous Action Selection",Family Games,214396,6.31326,2017
63543,Horus Heresy,2010.0,2,2,135,13,1609,7.06,1529,3.76,4119.0,"Area Movement, Campaign / Battle Card Driven, Hand Management, Time Track, Variable Player Powers","Thematic Games, Wargames",63543,6.15075,2010
33154,Wasabi!,2008.0,2,4,45,10,4737,6.54,1530,1.9,4870.0,"Hand Management, Pattern Building, Set Collection, Tile Placement",Family Games,33154,6.16956,2008
217398,Path of Light and Shadow,2017.0,2,4,120,14,1038,7.45,1531,3.16,1687.0,"Area Majority / Influence, Deck Bag and Pool Building, Dice Rolling, Hand Management, Tech Trees / Tech Tracks, Variable Player Powers",Strategy Games,217398,6.31985,2017
299960,Alma Mater,2020.0,2,4,150,12,888,7.68,1532,3.68,1955.0,"Drafting, End Game Bonuses, Hand Management, Tile Placement, Worker Placement",Strategy Games,299960,6.54196,2020
31105,Archaeology: The Card Game,2007.0,2,4,20,8,3086,6.66,1533,1.34,3700.0,"Card Drafting, Market, Push Your Luck, Set Collection",Family Games,31105,6.15941,2007
155969,Harbour,2015.0,1,4,60,10,4574,6.55,1534,2.09,9494.0,"Set Collection, Variable Player Powers, Worker Placement","Family Games, Strategy Games",155969,6.17206,2015
259298,The Ancient World (Second Edition),2019.0,2,4,90,13,851,7.68,1535,2.85,2386.0,"Card Drafting, Dice Rolling, Set Collection, Worker Placement",,259298,6.24852,2019
36811,The Princes of Machu Picchu,2008.0,2,5,90,12,1649,6.97,1536,3.11,1817.0,"Area Majority / Influence, Area Movement, Set Collection, Worker Placement",Strategy Games,36811,6.11745,2008
298047,Marvel United,2020.0,1,4,40,14,1167,7.39,1537,1.91,3160.0,"Cooperative Game, Hand Management, Modular Board, Solo / Solitaire Game, Variable Player Powers",Family Games,298047,7.17445,2020
16267,Trans Europa,2005.0,2,6,20,8,3229,6.64,1538,1.41,3468.0,"Connections, Network and Route Building",Family Games,16267,6.18743,2005
141736,Sail to India,2013.0,3,4,60,14,2446,6.74,1539,2.21,4605.0,"Action Points, Area Movement, Set Collection, Worker Placement",Strategy Games,141736,6.12998,2013
21551,SPQR (Deluxe Edition),2008.0,1,4,240,12,721,8.0,1540,3.83,2229.0,"Dice Rolling, Grid Movement, Hexagon Grid, Simulation",Wargames,21551,6.18699,2008
252446,Key Flow,2018.0,2,6,75,14,979,7.43,1541,2.84,1839.0,"Card Drafting, Network and Route Building, Set Collection, Simultaneous Action Selection, Worker Placement",,252446,6.2388,2018
128442,Relic,2013.0,2,4,180,14,2991,6.78,1542,2.49,5790.0,"Dice Rolling, Roll / Spin and Move, Variable Player Powers",Thematic Games,128442,6.16675,2013
28259,Cutthroat Caverns,2007.0,3,6,90,12,4772,6.54,1543,2.08,6722.0,"Hand Management, Kill Steal, Player Elimination, Semi-Cooperative Game, Simultaneous Action Selection, Take That",Thematic Games,28259,6.1518,2007
1032,B-17: Queen of the Skies,1981.0,1,2,20,12,1912,7.06,1544,2.35,3416.0,"Area Movement, Dice Rolling, Events, Paper-and-Pencil, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Solo / Solitaire Game",Wargames,1032,6.18717,1981
66510,The Red Dragon Inn 3,2011.0,2,4,60,13,1543,7.18,1545,1.92,4395.0,"Betting and Bluffing, Hand Management, Variable Player Powers","Family Games, Thematic Games",66510,6.17963,2011
218293,Rise to Nobility,2018.0,1,6,150,14,1699,7.03,1546,3.3,3729.0,"Dice Rolling, Set Collection, Variable Player Powers, Worker Placement, Worker Placement with Dice Workers",Strategy Games,218293,6.16083,2018
42124,Dungeon Twister 2: Prison,2009.0,1,2,60,10,1178,7.29,1547,3.24,2424.0,"Action Points, Grid Movement, Hand Management, Modular Board, Secret Unit Deployment, Tile Placement, Variable Player Powers",Strategy Games,42124,6.10772,2009
238546,The Rise of Queensdale,2018.0,2,4,60,12,944,7.55,1548,2.8,2100.0,"Dice Rolling, Legacy Game, Scenario / Mission / Campaign Game, Worker Placement, Worker Placement with Dice Workers",Strategy Games,238546,6.19704,2018
206915,Tempel des Schreckens,2016.0,3,10,15,8,1454,7.1,1549,1.14,2445.0,"Team-Based Game, Traitor Game",Party Games,206915,6.52849,2016
146816,Sanssouci,2013.0,2,4,45,8,1394,7.12,1550,2.08,2153.0,"Hand Management, Pattern Building, Tile Placement",Family Games,146816,6.26677,2013
193737,Star Trek Panic,2016.0,1,6,90,13,1632,7.03,1551,2.14,3587.0,Cooperative Game,,193737,6.14081,2016
340,Frank's Zoo,1999.0,3,7,60,10,3400,6.61,1552,1.53,4976.0,"Hand Management, Ladder Climbing, Team-Based Game, Trick-taking",Family Games,340,6.1875,1999
179303,Cthulhu Realms,2015.0,2,4,45,14,2843,6.73,1553,2.12,4887.0,"Deck Bag and Pool Building, Player Elimination",Strategy Games,179303,6.16098,2015
144239,Impulse,2013.0,2,6,60,13,1948,6.86,1554,2.98,3474.0,"Action Queue, Area Majority / Influence, Card Play Conflict Resolution, Grid Movement, Hand Management, Modular Board, Player Elimination, Race, Team-Based Game, Variable Phase Order, Variable Player Powers, Variable Set-up",Strategy Games,144239,6.14448,2013
118695,Riff Raff,2012.0,2,4,30,8,1706,6.94,1555,1.21,2055.0,Unknown,Family Games,118695,6.16086,2012
123570,Strike,2012.0,2,5,15,8,2175,6.82,1556,1.05,3028.0,"Dice Rolling, Push Your Luck","Family Games, Party Games",123570,6.49537,2012
128667,Samurai Sword,2012.0,3,7,40,8,3281,6.68,1557,1.77,5617.0,"Hand Management, Team-Based Game, Variable Player Powers",Family Games,128667,6.19001,2012
65564,Hornet Leader: Carrier Air Operations,2010.0,1,1,60,12,796,7.87,1558,2.83,1937.0,"Card Drafting, Simulation, Solo / Solitaire Game",Wargames,65564,6.14372,2010
9910,Wings of War: Watch Your Back!,2005.0,2,4,20,10,1764,6.97,1559,1.71,3212.0,"Action Queue, Player Elimination, Simulation, Simultaneous Action Selection","Thematic Games, Wargames",9910,6.13041,2005
